Album URL,Album Caption,Img URL,Img caption,DON,Notes
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=797038&size=full&album=1&collection=823383&parent=75450,"Hardy [Hardys] Bay, Woy Woy
Digital Order Number: a106431",a106431,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=797039&size=full&album=1&collection=823383&parent=75450,"Hardy [Hardys] Bay, Woy Woy
Digital Order Number: a106432",a106432,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=797040&size=full&album=1&collection=823383&parent=75450,"Orange Grove, Woy Woy
Digital Order Number: a106433",a106433,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=797041&size=full&album=1&collection=823383&parent=75450,"Orange Grove, Woy Woy
Digital Order Number: a106434",a106434,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=797042&size=full&album=1&collection=823383&parent=75450,"Andrew's Bay, Woy Woy
Digital Order Number: a106435",a106435,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=797044&size=full&album=1&collection=823383&parent=75450,"Peel's Point, Woy Woy
Digital Order Number: a106437",a106437,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=797045&size=full&album=1&collection=823383&parent=75450,"""Arawa"", Woy Woy
Digital Order Number: a106438",a106438,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=797046&size=full&album=1&collection=823383&parent=75450,"Brickwharf, Woy Woy
Digital Order Number: a106439",a106439,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=797047&size=full&album=1&collection=823383&parent=75450,"Killcare [Kilcare], Woy Woy
Digital Order Number: a106440",a106440,
http://www.acmssearch.sl.nsw.gov.au//search/itemDetailPaged.cgi?itemID=75473,"[Wyong Lakes and town, N.S.W.]",,,,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=797048&size=full&album=1&collection=823384&parent=75473,"Greetings from Wyong
Digital Order Number: a106441",a106441,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=797049&size=full&album=1&collection=823384&parent=75473,"Railway Parade, Wyong
Digital Order Number: a106442",a106442,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=797050&size=full&album=1&collection=823384&parent=75473,"Railway Parade, Wyong, before the great fire (1914)
Digital Order Number: a106443",a106443,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=797051&size=full&album=1&collection=823384&parent=75473,"Presbyterian Church, Wyong
Digital Order Number: a106444",a106444,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=797052&size=full&album=1&collection=823384&parent=75473,"Nurse Hayes, Hospital, Wyong
Digital Order Number: a106445",a106445,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=797053&size=full&album=1&collection=823384&parent=75473,"Entrance, Wyong Lakes
Digital Order Number: a106446",a106446,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=797054&size=full&album=1&collection=823384&parent=75473,"Dennis, Boarding House, Wyong Lakes Entrance
Digital Order Number: a106447",a106447,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=797055&size=full&album=1&collection=823384&parent=75473,"Taylor's Boarding House, Wyong Lakes Entrance
Digital Order Number: a106448",a106448,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=797056&size=full&album=1&collection=823384&parent=75473,"X Parker's Launch, leaving Wyong Lakes, from the train
Digital Order Number: a106449",a106449,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=797057&size=full&album=1&collection=823384&parent=75473,"Leaving the launches at Wyong Lakes
Digital Order Number: a106450",a106450,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=797059&size=full&album=1&collection=823384&parent=75473,"Gordon Wharf, Wyong Lakes
Digital Order Number: a106452",a106452,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=797060&size=full&album=1&collection=823384&parent=75473,"Off to Entrance of Wyong Lakes
Digital Order Number: a106453",a106453,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=797061&size=full&album=1&collection=823384&parent=75473,"The River at Wyong
Digital Order Number: a106454",a106454,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=797062&size=full&album=1&collection=823384&parent=75473,"Wyong River
Digital Order Number: a106455",a106455,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=797063&size=full&album=1&collection=823384&parent=75473,"Wyong River
Digital Order Number: a106456",a106456,
http://www.acmssearch.sl.nsw.gov.au//search/itemDetailPaged.cgi?itemID=74104,"A Mountain View, ""Lumere"", Scarborough",,,,
,,http://www.acmssearch.sl.nsw.gov.au//search/itemPopLarger.cgi?itemID=74104,"A Mountain View, ""Lumere"", Scarborough",a106213,
http://www.acmssearch.sl.nsw.gov.au//search/itemDetailPaged.cgi?itemID=72230,"A. W. Burnett, Contractor, Gordon, N.S.W. [showing construction work and sand quarrying]",,,,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796347&size=full&album=1&collection=823278&parent=72230,"A.W. Burnett, Contractor, Gordon
Digital Order Number: a105296",a105296,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796348&size=full&album=1&collection=823278&parent=72230,"A.W. Burnett, Contractor, Gordon
Digital Order Number: a105297",a105297,
http://www.acmssearch.sl.nsw.gov.au//search/itemDetailPaged.cgi?itemID=71626,"Abbotsford Refreshment Saloon ; Abbotsford, Parramatta River ; Abbotsford Baths, Parramatta River",,,,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796069&size=full&album=1&collection=823258&parent=71626,"Abbotsford Refreshment Saloon
Digital Order Number: a105001",a105001,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796070&size=full&album=1&collection=823258&parent=71626,"Parramatta River, Abbotsford
Digital Order Number: a105002",a105002,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796071&size=full&album=1&collection=823258&parent=71626,"Parramatta River, Abbotsford
Digital Order Number: a105003",a105003,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796072&size=full&album=1&collection=823258&parent=71626,"Abbotsford Baths, Parramatta River
Digital Order Number: a105004",a105004,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796073&size=full&album=1&collection=823258&parent=71626,"Abbotsford Baths, Parramatta River
Digital Order Number: a105005",a105005,
http://www.acmssearch.sl.nsw.gov.au//search/itemDetailPaged.cgi?itemID=74449,"Admiralty House, Sydney, N.S.W.",,,,
,,http://www.acmssearch.sl.nsw.gov.au//search/itemPopLarger.cgi?itemID=74449,"Admiralty House, Sydney, N.S.W.",a106253,
http://www.acmssearch.sl.nsw.gov.au//search/itemDetailPaged.cgi?itemID=71637,"Arncliffe Band ; Catholic Church, Arncliffe ; Arncliffe Savings Bank",,,,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796077&size=full&album=1&collection=823321&parent=71637,"Arncliffe Band
Digital Order Number: a105009",a105009,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796078&size=full&album=1&collection=823321&parent=71637,"Catholic Church, Arncliffe
Digital Order Number: a105010",a105010,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796079&size=full&album=1&collection=823321&parent=71637,"Arncliffe Savings Bank
Digital Order Number: a105011",a105011,
http://www.acmssearch.sl.nsw.gov.au//search/itemDetailPaged.cgi?itemID=74463,"Balloon Ascent, Wonderland [Tamarama Beach]",,,,
,,http://www.acmssearch.sl.nsw.gov.au//search/itemPopLarger.cgi?itemID=74463,"Balloon Ascent, Wonderland [Tamarama Beach]",a106271,
http://www.acmssearch.sl.nsw.gov.au//search/itemDetailPaged.cgi?itemID=71651,"Balmoral, N.S.W. ; The Island, Balmoral",,,,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796103&size=full&album=1&collection=823286&parent=71651,"Balmoral, N.S.W.
Digital Order Number: a105035",a105035,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796104&size=full&album=1&collection=823286&parent=71651,"Balmoral, N.S.W.
Digital Order Number: a105036",a105036,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796105&size=full&album=1&collection=823286&parent=71651,"The Island, Balmoral
Digital Order Number: a105037",a105037,
http://www.acmssearch.sl.nsw.gov.au//search/itemDetailPaged.cgi?itemID=74047,"Bancroft Ave., Roseville ; Roseville Ave., Roseville",,,,
,,,"Bancroft Ave., Roseville
Digital Order Number: a106188",a106188,
,,,"Roseville Ave., Roseville
Digital Order Number: a106189",a106189,
http://www.acmssearch.sl.nsw.gov.au//search/itemDetailPaged.cgi?itemID=72192,"Bateman's Boarding House, take Taylors Ferry to The Entrance ; Robey's Boarding House, take Taylors Ferry to The Entrance ; Dening's Boarding House, take Taylors Ferry to The Entrance",,,,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796317&size=full&album=1&collection=823272&parent=72192,"Bateman's Boarding House
Digital Order Number: a105263",a105263,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796318&size=full&album=1&collection=823272&parent=72192,"Robey's Boarding House
Digital Order Number: a105264",a105264,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796319&size=full&album=1&collection=823272&parent=72192,"Dening's Boarding House
Digital Order Number: a105265",a105265,
http://www.acmssearch.sl.nsw.gov.au//search/itemDetailPaged.cgi?itemID=72063,"Beamish St., Campsie ; Public School, Campsie ; Cooks River, Campsie",,,,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796181&size=full&album=1&collection=823252&parent=72063,"Beamish St., Campsie
Digital Order Number: a105117",a105117,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796182&size=full&album=1&collection=823252&parent=72063,"Public School, Campsie
Digital Order Number: a105118",a105118,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796183&size=full&album=1&collection=823252&parent=72063,"Cooks River, Campsie
Digital Order Number: a105119",a105119,
http://www.acmssearch.sl.nsw.gov.au//search/itemDetailPaged.cgi?itemID=75110,"Boating, Wallacia, `Take Duff's Cars'",,,,
,,http://www.acmssearch.sl.nsw.gov.au//search/itemPopLarger.cgi?itemID=75110,"Boating, Wallacia, `Take Duff's Cars'",a106372,
http://www.acmssearch.sl.nsw.gov.au//search/itemDetailPaged.cgi?itemID=71830,Bondi Junction [including Pattinson & Co. Chemist],,,,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796139&size=full&album=1&collection=823317&parent=71830,"Bondi Junction [including Pattinson & Co. Chemist]
Digital Order Number: a105072",a105072,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796140&size=full&album=1&collection=823317&parent=71830,"Bondi Junction [with tram]
Digital Order Number: a105073",a105073,
http://www.acmssearch.sl.nsw.gov.au//search/itemDetailPaged.cgi?itemID=71837,"Botanical Gardens, Sydney",,,,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796141&size=full&album=1&collection=823318&parent=71837,"Botanical Gardens, Sydney
Digital Order Number: a105074",a105074,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796143&size=full&album=1&collection=823318&parent=71837,"Botanical Gardens, Sydney
Digital Order Number: a105076",a105076,
http://www.acmssearch.sl.nsw.gov.au//search/itemDetailPaged.cgi?itemID=72304,"Boys Home, Kincumber ; Holy Cross Church, Kincumber",,,,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796463&size=full&album=1&collection=823294&parent=72304,"Boys Home, Kincumber
Digital Order Number: a105414",a105414,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796464&size=full&album=1&collection=823294&parent=72304,"Holy Cross Church, Kincumber
Digital Order Number: a105415",a105415,
http://www.acmssearch.sl.nsw.gov.au//search/itemDetailPaged.cgi?itemID=75765,Bullock Team Drawing II Ton Marshall Engine,,,,
,,http://www.acmssearch.sl.nsw.gov.au//search/itemPopLarger.cgi?itemID=75765,"Boating, Wallacia, `Take Duff's Cars'",a106491,
http://www.acmssearch.sl.nsw.gov.au//search/itemDetailPaged.cgi?itemID=75475,"Burrowa St., Young ; Sacred Heart Hospital, Young ; St. John's Church, Young",,,,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=797064&size=full&album=1&collection=823385&parent=75475,"Burrowa St., Young
Digital Order Number: a106457",a106457,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=797065&size=full&album=1&collection=823385&parent=75475,"Sacred Heart Hospital, Young
Digital Order Number: a106458",a106458,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=797066&size=full&album=1&collection=823385&parent=75475,"St. John's Church, Young
Digital Order Number: a106459",a106459,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=797067&size=full&album=1&collection=823385&parent=75475,"St. John's Church, Young
Digital Order Number: a106460",a106460,
http://www.acmssearch.sl.nsw.gov.au//search/itemDetailPaged.cgi?itemID=72047,"Burwood Rd ; Methodist Church, Burwood ; Greetings from Burwood",,,,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796172&size=full&album=1&collection=823250&parent=72047,"Burwood Rd
Digital Order Number: a105108",a105108,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796173&size=full&album=1&collection=823250&parent=72047,"Methodist Church, Burwood
Digital Order Number: a105109",a105109,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796174&size=full&album=1&collection=823250&parent=72047,"Greetings from Burwood
Digital Order Number: a105110",a105110,
http://www.acmssearch.sl.nsw.gov.au//search/itemDetailPaged.cgi?itemID=73266,"Catholic Church, Mulgoa ; Interior, English Church, Mulgoa",,,,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796675&size=full&album=1&collection=823329&parent=73266,"Catholic Church, Mulgoa
Digital Order Number: a106048",a106048,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796674&size=full&album=1&collection=823329&parent=73266,"Interior, English Church, Mulgoa
Digital Order Number: a106049",a106049,
http://www.acmssearch.sl.nsw.gov.au//search/itemDetailPaged.cgi?itemID=72090,Clontarf from Manly Tram,,,,
,,http://www.acmssearch.sl.nsw.gov.au//search/itemPopLarger.cgi?itemID=72090,Clontarf from Manly Tram,a105146,
http://www.acmssearch.sl.nsw.gov.au//search/itemDetailPaged.cgi?itemID=72151,"Dawes Point, Sydney [including Dawes Battery and Electrical Power Station]",,,,
,,http://www.acmssearch.sl.nsw.gov.au//search/itemPopLarger.cgi?itemID=72151,"Dawes Point, Sydney [including Dawes Battery and Electrical Power Station]",a105225,
http://www.acmssearch.sl.nsw.gov.au//search/itemDetailPaged.cgi?itemID=74794,"Dividing Fence, Tweed Heads ; Crossing the Bar, Tweed Heads",,,,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796948&size=full&album=1&collection=823373&parent=74794,"Dividing Fence, Tweed Heads
Digital Order Number: a106335",a106335,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796949&size=full&album=1&collection=823373&parent=74794,"Crossing the Bar, Tweed Heads
Digital Order Number: a106336",a106336,
http://www.acmssearch.sl.nsw.gov.au//search/itemDetailPaged.cgi?itemID=74451,"Domain, Sydney ; Mrs Macquarie's Chair, Sydney",,,,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796873&size=full&album=1&collection=823362&parent=74451,"Domain, Sydney
Digital Order Number: a106255",a106255,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796874&size=full&album=1&collection=823362&parent=74451,"Mrs Macquarie's Chair, Sydney
Digital Order Number: a106256",a106256,
http://www.acmssearch.sl.nsw.gov.au//search/itemDetailPaged.cgi?itemID=72156,"Double Bay, N.S.W.",,,,
,,http://www.acmssearch.sl.nsw.gov.au//search/itemPopLarger.cgi?itemID=72156,"Double Bay, N.S.W.",a105233,
http://www.acmssearch.sl.nsw.gov.au//search/itemDetailPaged.cgi?itemID=73262,"Earl's Court, Mt. Pleasant, Woy Woy",,,,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796670&size=full&album=1&collection=823327&parent=73262,"Earl's Court, Mt. Pleasant
Digital Order Number: a106044",a106044,
http://www.acmssearch.sl.nsw.gov.au//search/itemDetailPaged.cgi?itemID=72166,"Earlscourt Beach [Mount Pleasant, Woy Woy, N.S.W.]",,,,
,,http://www.acmssearch.sl.nsw.gov.au//search/itemPopLarger.cgi?itemID=72166,"Earlscourt Beach [Mount Pleasant, Woy Woy, N.S.W.]",a105250,
http://www.acmssearch.sl.nsw.gov.au//search/itemDetailPaged.cgi?itemID=72191,"Elizabeth Bay, N.S.W.",,,,
,,http://www.acmssearch.sl.nsw.gov.au//search/itemPopLarger.cgi?itemID=72191,"Elizabeth Bay, N.S.W.",a105262,
http://www.acmssearch.sl.nsw.gov.au//search/itemDetailPaged.cgi?itemID=73807,"Elizabeth Farm, Parramatta N.S.W.",,,,
,,http://www.acmssearch.sl.nsw.gov.au//search/itemPopLarger.cgi?itemID=73807,"Elizabeth Farm, Parramatta N.S.W.",a106134,
http://www.acmssearch.sl.nsw.gov.au//search/itemDetailPaged.cgi?itemID=72200,"Farm Cove, N.S.W.",,,,
,,http://www.acmssearch.sl.nsw.gov.au//search/itemPopLarger.cgi?itemID=72200,"Farm Cove, N.S.W.",a105274,
http://www.acmssearch.sl.nsw.gov.au//search/itemDetailPaged.cgi?itemID=72209,"Fire Station, Five Dock N.S.W.",,,,
,,http://www.acmssearch.sl.nsw.gov.au//search/itemPopLarger.cgi?itemID=72209,"Fire Station, Five Dock N.S.W.",a105279,
http://www.acmssearch.sl.nsw.gov.au//search/itemDetailPaged.cgi?itemID=74454,"Garden Island, Sydney",,,,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796875&size=full&album=1&collection=823363&parent=74454,"Garden Island, Sydney
Digital Order Number: a106257",a106257,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796876&size=full&album=1&collection=823363&parent=74454,"Garden Island, Sydney
Digital Order Number: a106258",a106258,
http://www.acmssearch.sl.nsw.gov.au//search/itemDetailPaged.cgi?itemID=72219,"Gladesville Wharf, Parramatta River, N.S.W.",,,,
,,http://www.acmssearch.sl.nsw.gov.au//search/itemPopLarger.cgi?itemID=72219,"Gladesville Wharf, Parramatta River, N.S.W.",a105284,
http://www.acmssearch.sl.nsw.gov.au//search/itemDetailPaged.cgi?itemID=74107,"Hawkesbury View, Springwood, Blue Mountains N.S.W. ; Lower Falls, Springwood ; Rest House, Sassafras Gully, Springwood",,,,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796840&size=full&album=1&collection=823357&parent=74107,"Hawkesbury View, Springwood, Blue Mountains
Digital Order Number: a106220",a106220,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796841&size=full&album=1&collection=823357&parent=74107,"Lower Falls, Springwood
Digital Order Number: a106221",a106221,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796842&size=full&album=1&collection=823357&parent=74107,"Rest House, Sassafras Gully, Springwood
Digital Order Number: a106222",a106222,
http://www.acmssearch.sl.nsw.gov.au//search/itemDetailPaged.cgi?itemID=72303,"Killarney, N.S.W.",,,,
,,http://www.acmssearch.sl.nsw.gov.au//search/itemPopLarger.cgi?itemID=72303,"Killarney, N.S.W.",a105413,
http://www.acmssearch.sl.nsw.gov.au//search/itemDetailPaged.cgi?itemID=72329,"Lavender Bay, N.S.W.",,,,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796525&size=full&album=1&collection=823301&parent=72329,"Lavender Bay [includes Gentlemans Baths]
Digital Order Number: a105476",a105476,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796526&size=full&album=1&collection=823301&parent=72329,"Lavender Bay [includes Gentlemans Baths]
Digital Order Number: a105477",a105477,
http://www.acmssearch.sl.nsw.gov.au//search/itemDetailPaged.cgi?itemID=72953,"Long Bay ; The Parade, Long Bay",,,,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796576&size=full&album=1&collection=823307&parent=72953,"Long Bay
Digital Order Number: a105528",a105528,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796577&size=full&album=1&collection=823307&parent=72953,"The Parade, Long Bay
Digital Order Number: a105529",a105529,
http://www.acmssearch.sl.nsw.gov.au//search/itemDetailPaged.cgi?itemID=71838,"Longnose, South Head of Botany Bay",,,,
,,http://www.acmssearch.sl.nsw.gov.au//search/itemPopLarger.cgi?itemID=71838,"Longnose, South Head of Botany Bay",a105077,
http://www.acmssearch.sl.nsw.gov.au//search/itemDetailPaged.cgi?itemID=73233,"Looking East, Merewether ; Looking South, Merewether ; The Beach, Merewether",,,,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796619&size=full&album=1&collection=823312&parent=73233,"Looking South, Merewether
Digital Order Number: a105572",a105572,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796620&size=full&album=1&collection=823312&parent=73233,"The Beach, Merewether
Digital Order Number: a105573",a105573,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796621&size=full&album=1&collection=823312&parent=73233,"The Beach, Merewether
Digital Order Number: a105574",a105574,
http://www.acmssearch.sl.nsw.gov.au//search/itemDetailPaged.cgi?itemID=74459,"Macquarie Lighthouse, Sydney, N.S.W.",,,,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796877&size=full&album=1&collection=823364&parent=74459,"Macquarie Lighthouse, Sydney
Digital Order Number: a106262",a106262,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796878&size=full&album=1&collection=823364&parent=74459,"Macquarie Lighthouse, Sydney
Digital Order Number: a106263",a106263,
http://www.acmssearch.sl.nsw.gov.au//search/itemDetailPaged.cgi?itemID=74450,Man o' War Stairs,,,,
,,http://www.acmssearch.sl.nsw.gov.au//search/itemPopLarger.cgi?itemID=74450,Man o' War Stairs,a106254,
http://www.acmssearch.sl.nsw.gov.au//search/itemDetailPaged.cgi?itemID=72302,"Marion St., Killara ; St. Martin's, Killara ; `The Straths', Killara",,,,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796460&size=full&album=1&collection=823292&parent=72302,"Marion St., Killara
Digital Order Number: a105410",a105410,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796461&size=full&album=1&collection=823292&parent=72302,"St. Martin's, Killara
Digital Order Number: a105411",a105411,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796462&size=full&album=1&collection=823292&parent=72302,"`The Straths', Killara
Digital Order Number: a105412",a105412,
http://www.acmssearch.sl.nsw.gov.au//search/itemDetailPaged.cgi?itemID=73227,Maroubra ; Maroubra Surf Bathing ; Maroubra Children's Pool,,,,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796609&size=full&album=1&collection=823310&parent=73227,"Maroubra
Digital Order Number: a105562",a105562,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796610&size=full&album=1&collection=823310&parent=73227,"Maroubra
Digital Order Number: a105563",a105563,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796611&size=full&album=1&collection=823310&parent=73227,"Maroubra
Digital Order Number: a105564",a105564,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796612&size=full&album=1&collection=823310&parent=73227,"Maroubra
Digital Order Number: a105565",a105565,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796613&size=full&album=1&collection=823310&parent=73227,"Maroubra
Digital Order Number: a105566",a105566,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796614&size=full&album=1&collection=823310&parent=73227,"Maroubra Surf Bathing
Digital Order Number: a105567",a105567,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796615&size=full&album=1&collection=823310&parent=73227,"Maroubra Children's Pool
Digital Order Number: a105568",a105568,
http://www.acmssearch.sl.nsw.gov.au//search/itemDetailPaged.cgi?itemID=72133,"Mater Misericordiae [Hospital, Crows Nest]",,,,
,,http://www.acmssearch.sl.nsw.gov.au//search/itemPopLarger.cgi?itemID=72133,"Mater Misericordiae [Hospital, Crows Nest]",a105217,
http://www.acmssearch.sl.nsw.gov.au//search/itemDetailPaged.cgi?itemID=73245,"Methodist Church, Mona Vale ; Mona Vale from Bushrangers Hill ; In the surf, Mona Vale",,,,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796638&size=full&album=1&collection=823323&parent=73245,"Methodist Church, Mona Vale
Digital Order Number: a106012",a106012,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796639&size=full&album=1&collection=823323&parent=73245,"Mona Vale from Bushrangers Hill
Digital Order Number: a106013",a106013,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796640&size=full&album=1&collection=823323&parent=73245,"In the surf, Mona Vale
Digital Order Number: a106014",a106014,
http://www.acmssearch.sl.nsw.gov.au//search/itemDetailPaged.cgi?itemID=74462,"Middle Harbour and Sydney Heads, ; Regatta 1/1/1910, Middle Harbour",,,,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796883&size=full&album=1&collection=823366&parent=74462,"Middle Harbour and Sydney Heads
Digital Order Number: a106268",a106268,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796884&size=full&album=1&collection=823366&parent=74462,"Middle Harbour and Sydney Heads
Digital Order Number: a106269",a106269,
,,http://www.acmssearch.sl.nsw.gov.au/search/itemLargeCopyright.cgi?itemID=796885&size=full&album=1&collection=823366&parent=74462,"Regatta, Middle Harbour, Jan. 1st 1910
Digital Order Number: a106270",a106270,
